32.8898 -45.2780
40.5962 -51.7444
197.3335 135.0478
189.6271 141.5143
32.8898 -45.2780
45.5527 -30.1869
53.2591 -36.6534
184.6706 119.9568
176.9642 126.4232
179.5330 124.2677
48.1215 -32.3424
50.6903 -34.4979
182.1018 122.1122
